timestamp,lidar_mm,theta,packet_count,late_wakeup_count,skipped_cycle_count
21:50:37.331224.3,65535,-2.939696788787842,52,1,154
21:50:37.331224.4,286,-2.939696788787842,52,1,154
21:50:37.331224.5,283,-2.939696788787842,52,1,154
21:50:37.331224.6,258,-2.939696788787842,52,1,154
21:50:37.331224.7,276,-2.939696788787842,52,1,154
21:50:37.331224.8,275,-2.939696788787842,52,1,154
21:50:37.331224.9,278,-2.939696788787842,52,1,154
21:50:37.331224.10,65535,-2.939696788787842,52,1,154
21:50:37.331224.11,266,-2.939696788787842,52,1,154
21:50:37.331224.12,271,-2.939696788787842,52,1,154
21:50:37.331224.13,281,-2.939696788787842,52,1,154
21:50:37.331224.14,273,-2.939696788787842,52,1,154
21:50:37.331224.15,278,-2.939696788787842,52,1,154
